countrynewwb,codewb,year,pop_adult,regionwb24_hi,incomegroupwb24,group,group2,account_t_d,fiaccount_t_d,mobileaccount_t_d,borrow_any_t_d,fin4_d,dig_acc,fin11_2a,fin11a,fin11b,fin11c,fin11f,fin11d,fin11e,fin14a,fin14b,fin14c,fin14d,fin13_1a,fin13_1b,fin26a,fin26b,fin27a,fin27b,fin17f,fin17a_17a1_d,fin17a,fin17b,fin17c,fin22d,fin22e,fin22a_22a1_22g_d,fin22a,fin22a_1,fin22b,fin22c,fin24sav,fin24fam,fin24work,fin24bor,fin24sell,fin24other,fin24aVD,fin24aSD,fin24aND,fin24aSD_ND,fin24aP,fin24aN,fin24sav_SD_ND,fin24fam_SD_ND,fin24work_SD_ND,fin24bor_SD_ND,fin24sell_SD_ND,fin24other_SD_ND,fin24sav_VD,fin24fam_VD,fin24work_VD,fin24bor_VD,fin24sell_VD,fin24other_VD,fh1,fin28,fh2,fin29,fin31a_31b,fin30,fin31a,fin31b,fin31d,fin32_33_34a,fin32_33_34b,fin32_33_34c,fin32_33_34d,fin32_33_acc,fin32_33,fin32_n33_34a,fin32_n33_34b,fin32_n33_34c,fin32_n33_34d,fin32_n33_acc,fin32_n33,fin32,fin32_acc,fin34a,fin34b,fin34c,fin34d,fin37_38_39a,fin37_38_39b,fin37_38_39c,fin37_38_39d,fin37_38_39_acc,fin37_38,fin37_39a,fin37_39b,fin37_39c,fin37_39d,fin37_39_acc,fin37,fin38_39a,fin38_39b,fin38_39c,fin38_39d,fin38_39_acc,fin38,fin2_t_d,fin42,fin42_acc,fin43a,fin43b,fin43c,fin43d,fin45a,fin45c,fin45d,fin45e,fin45b,fin25e2,fin9b,fin10,fin22g,fin22h,inactive_t_d,fing2p_acc,fing2p_card,fing2p_cash,fing2p_fin,fing2p_mob,fing2p,g20_made,g20_received,g20_any,merchant_pay,save_any_t_d,fin11_1,fin5w,fin5m,fin5lm,fin5n,fin6w,fin6m,fin6lm,fin6n,fin11_0,fin9a,fin17dw,fin17dm,fin17dlm,fin17e,fin7,fin3,fin19,fin20,fin21,fin24ba,fin24bb,fin24bc,fin24bd,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2b,fin25e3w,fin25e3m,fin25e3lm,fin25e4a,fin25e4b,fin25e4c,fin25e4d,fin25e4e,fh2a,fin31c,fin36a,fin36b,fin40a,fin40b,fin36Aa,fin36Ab,fin8,fin13aw,fin13am,fin13alm,fin13an,fin13bw,fin13bm,fin13blm,fin13bn,fin13cw,fin13cm,fin13clm,fin13cn,fin13e,fin13f,fin13f_1,fin15,fin16,fin22f,fin41,fin35,fin44,fh1_fh2,fin28_29,fin31d_s,fin32_n33_34c_s,fin34c_s,fin43c_s,fin32_acc_s,fin34a_s,fin32_33_acc_s,inactive_t_d_s,fing2p_fin_s,fin32_33_34a_s,fin32_n33_acc_s,fin37_39_acc_s,fin37_39c_s,fin31a_31b_s,fin31a_s,fin31b_s,fin32_n33_34a_s,fin37_39a_s,fin34d_s,fin32_33_34d_s,fin32_n33_34d_s,fing2p_card_s,fin37_39d_s,fin42_acc_s,fin32_33_34c_s,fin37_38_39c_s,fin38_39c_s,fing2p_acc_s,fing2p_cash_s,fin37_38_39a_s,fin37_38_39_acc_s,fin38_39a_s,fin38_39_acc_s,fin34b_s,fin32_n33_34b_s,fin43b_s,fin27b_s,fin27a_s,fin22h_s,fin28_29_s,fin28_s,fin29_s,fing2p_mob_s,fin37_38_39d_s,fin37_38_39b_s,fin37_39b_s,fin11_2a_s,fin11b_s,fin11f_s,fin11d_s,fin11e_s,fin9b_s,fin11_1_s,fin5m_s,fin6m_s,fin9a_s,fin5w_s,fin6w_s,fin17dm_s,fin17dlm_s,fin25e3w_s,fin25e3m_s,fin24d1_s,fin14d_s,fin24d2_s,fin11a_s,fin11c_s,fin5lm_s,fin6lm_s,fin17dw_s,fin14c_s,fin13_1a_s,fin13_1b_s,fin13am_s,fin13alm_s,fin13bm_s,fin13blm_s,fin13cm_s,fin13clm_s,fin21_s,fin14b_s,fin13cw_s,fin13f_s,fin14a_s,fin25e3lm_s,fin13aw_s,fin13bw_s,fin24d3_s,fin5n_s,fin6n_s,fin13f_1_s,fin32_33_34b_s,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3a,con3b,con3c,con3d,con3e,con3f,con3g,con4,con5a,con5b,con6,con7,con8,con9a,con9b,con10,con11,con12d,con12w,con12m,con12lm,con13,con14,con15,con16,con17a,con17b,con17c,con17d,con18,con19,con20,con21,con22,con23,internet,con26d,con26w,con26m,con26lm,con27,con28d,con28w,con28m,con28lm,con28n,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32a,con32b,con32c,con32d,con32e,con32f,con32g,con32h,con10_s,con11_s,con12d_s,con14_s,con16_s,con17a_s,con17b_s,con18_s,con19_s,con20_s,con21_s,con26d_s,con27_s,con28m_s,con30a_s,con30b_s,con30c_s,con30d_s,con30e_s,con30f_s,con30g_s,con30h_s,con31a_s,con31b_s,con31f_s,con2a_s,con15_s,con17d_s,con29_s,con31d_s,con31h_s,con32a_s,con3a_s,con4_s,con28d_s,con28w_s,con23_s,con31c_s,con2b_s,con2d_s,con26w_s,con2c_s,con2e_s,con2g_s,con5b_s,con12m_s,con26lm_s,con12w_s,con2f_s,con13_s,con26m_s,con28lm_s,con5a_s,con17c_s,con32h_s
Indonesia,IDN,2017,193777030.0,East Asia & Pacific (excluding high income),Lower middle income,age_cat,age 25+,0.494974697,0.494293977,,0.570124631,,,,,,,,,,,,,,,,,,,,,0.220604072,0.220604072,,0.318241998,0.136839926,0.142099773,0.215420313,0.215420313,,0.361361229,0.156003253,,,,,,,,,,,0.481078663,0.5189213365606684,,,,,,,,,,,,,,,,,0.154273392,0.823125969,0.139267447,,0.660030385,,,,,,,,,0.261954357,,,0.325679179,0.372063699,,,,0.275746371,,,,,,,0.176171928,,,,,,0.150614099,,,,,,,0.302522246,0.227594632,,,,0.197235832,,,,,,,,,,,,,,,,,,0.201909892,0.261730501,0.206446003,0.341888053,,0.594031084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,2017,193777030.0,East Asia & Pacific (excluding high income),Lower middle income,age_cat,ages 15-24,0.467655148,0.450014609,,0.477600466,,,,,,,,,,,,,,,,,,,,,0.198150834,0.198150834,,0.237074307,0.068585334,0.088171259,0.083186662,0.083186662,,0.343525505,0.114678908,,,,,,,,,,,0.402766307,0.5972336925350871,,,,,,,,,,,,,,,,,0.058208925,0.467066807,0.050442171,,0.389723747,,,,,,,,,0.154312157,,,0.253496742,0.330772854,,,,0.202099776,,,,,,,0.205436826,,,,,,0.205436826,,,,,,,0.326378129,0.131629232,,,,0.08365154,,,,,,,,,,,,,,,,,,0.270801939,0.286706191,0.238835037,0.359792807,,0.695318418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2017,23682698.0,East Asia & Pacific (excluding high income),Upper middle income,age_cat,age 25+,0.85817039,0.856462818,0.088711874,0.388718674,,,,,,,,,,,,,,,,0.251149331,,,,,0.362409843,0.362409843,,0.092755589,,,0.241231213,0.241231213,,0.126157506,,,,,,,,,,,,0.364405053,0.6355949470442659,,,,,,,,,,,,,,,,,0.295379551,0.500925536,0.27737005,,0.174289738,,,,,,,0.204724265,,,,0.211945793,0.280910443,0.378089871,0.288805237091007,0.279834653,,,,0.189562012,,,,0.200829766,0.281285722,0.162560234,,,,0.172632051,0.247936142,,,,,,,0.723356803,,,,,,,,,,,,,,0.220437131,0.161893476,,,0.246465308,,,0.235137547,,0.340114686,0.59649751,0.438824643,0.699677897,,0.597444402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2017,23682698.0,East Asia & Pacific (excluding high income),Upper middle income,age_cat,ages 15-24,0.84058156,0.837277427,0.163228694,0.421012889,,,,,,,,,,,,,,,,0.243014363,,,,,0.419223008,0.419223008,,0.132465767,,,0.212870348,0.212870348,,0.227812126,,,,,,,,,,,,0.409911023,0.5900889771514591,,,,,,,,,,,,,,,,,0.188265744,0.268401092,0.181716062,,0.064840454,,,,,,,0.172006355,,,,0.184291121,0.32804275,0.396584785,0.24703307,0.233791888,,,,0.181994614,,,,0.225666778,0.312620838,0.181994614,,,,0.220647801,0.306645446,,,,,,,0.776259296,,,,,,,,,,,,,,0.193350979,0.103685602,,,0.262822358,,,0.225761589,,0.348039673,0.61305758,0.455646878,0.716467196,,0.727929988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2017,71585383.0,East Asia & Pacific (excluding high income),Lower middle income,age_cat,age 25+,0.388280454,0.366638696,,0.598494185,,,,,,,,,,,,,,,,,,,,,0.13756349,0.13756349,,,0.276650937,0.180062029,0.135432756,0.135432756,,0.404995859,,,,,,,,,,,,0.509804279,0.4901957206380335,,,,,,,,,,,,,,,,,,0.654388575,,,0.629272916,,,,,,,,,0.226517807,,,0.304258293,0.403342431,0.128121878,0.1213856,,0.270060977,,,,0.145041207,,,0.256772056,,,0.142427119,,,0.232516169,,,,,,,0.262020528,0.230814833,,,,0.225713594,,,,,,,,,,,,,0.118235482,,0.173240974,,,0.322761899,0.143166966,0.230807433,0.281722921,,0.578713011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2017,71585383.0,East Asia & Pacific (excluding high income),Lower middle income,age_cat,ages 15-24,0.235157571,0.194518472,,0.555960679,,,,,,,,,,,,,,,,,,,,,0.072987104,0.072987104,,,0.267403915,0.056068637,0.034927128,0.034927128,,0.429198253,,,,,,,,,,,,0.507579521,0.4924204793600722,,,,,,,,,,,,,,,,,,0.216168554,,,0.186511824,,,,,,,,,0.240567341,,,0.280905878,0.319304496,0.050630291,0.050630291,,0.265334816,,,,0.055060053,,,0.144307476,,,0.055060053,,,0.138284867,,,,,,,0.078443468,0.120804072,,,,0.120804072,,,,,,,,,,,,,0.055382626,,0.076366925,,,0.179245491,0.119205781,0.126464015,0.172692986,,0.608258707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2017,4905185.0,High income,High income,age_cat,age 25+,0.979472154,0.979472154,,0.565149404,,,,,,,,,,,,,,,,0.536300594,,,,,0.687481865,0.687481865,,,,,0.53451838,0.53451838,,,,,,,,,,,,,,0.741521203,0.2584787971134484,,,,,,,,,,,,,,,,,0.508329839,0.633087775,0.500282432,,0.11497345,0.147722822,,,,0.149126217,0.151016033,0.48149742,,,,0.482474381,0.503080378,0.654096411,0.631600597,0.629220243,,,,0.212461412,,,,0.216931753,0.257342138,0.201894915,,,,0.204322888,0.241180616,,,,,,,0.93503974,,,,,,,,,,,,,,0.559174176,0.489529668,,,0.345610676,,,0.341140335,,0.383756879,0.864220792,0.755964628,0.920946893,,0.78157611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2017,4905185.0,High income,High income,age_cat,ages 15-24,0.97838487,0.970328484,,0.153987033,,,,,,,,,,,,,,,,0.268904225,,,,,0.562443638,0.562443638,,,,,0.090275675,0.090275675,,,,,,,,,,,,,,0.375381475,0.6246185248720162,,,,,,,,,,,,,,,,,0.099636033,0.122340748,0.099636033,,0.022704715,0.048930883,,,,0.048930883,0.048930883,0.202341982,,,,0.202341982,0.246018273,0.294949156,0.251272865,0.251272865,,,,0.112915627,,,,0.112915627,0.208616025,0.112915627,,,,0.112915627,0.202621107,,,,,,,0.822770798,,,,,,,,,,,,,,0.08346527,0.07438473,,,0.151835663,,,0.151835663,,0.245265927,0.729670142,0.332893151,0.785873354,,0.695009171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2017,58293189.0,East Asia & Pacific (excluding high income),Upper middle income,age_cat,age 25+,0.831741813,0.831741813,,0.488078591,,,,,,,,,,,,,,,,0.086755376,,,,,0.403512772,0.403512772,,0.18309124,,,0.225849711,0.225849711,,0.289461395,,,,,,,,,,,,0.502674833,0.4973251668315424,,,,,,,,,,,,,,,,,0.113880801,0.85889732,,,0.740626488,,,,,,,0.111276479,,0.168115177,,0.11313821,0.295061526,0.374259573,0.177161908,0.175300177,,0.178983535,,0.250368777,,,,0.256235475,0.407090658,0.240583112,,,,0.246449809,0.386524499,,,,,,,0.618120098,0.311332578,,,,0.225758647,,,,,,,,,,,,,0.30381131,,,0.297944613,,0.451502453,0.41325305,0.498982554,0.629017301,,0.624641111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2017,58293189.0,East Asia & Pacific (excluding high income),Upper middle income,age_cat,ages 15-24,0.733384072,0.693765509,,0.404076469,,,,,,,,,,,,,,,,0.172571182,,,,,0.307017707,0.307017707,,0.121071378,,,0.089882996,0.089882996,,0.319934333,,,,,,,,,,,,0.46989204,0.5301079603966775,,,,,,,,,,,,,,,,,0.097859235,0.509360731,,,0.411501496,,,,,,,0.147593371,,0.110629986,,0.157492135,0.300302014,0.367067018,0.214683081,0.204784318,,0.120204043,,0.092535393,,,,0.123600731,0.19004367,0.092535393,,,,0.123600731,0.19004367,,,,,,,0.495755156,0.094916059,,,,0.071210219,,,,,,,,,,,,,0.150986022,,,0.119920684,,0.227003019,0.526927153,0.376737075,0.589936323,,0.582681481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,2017,71315938.0,East Asia & Pacific (excluding high income),Lower middle income,age_cat,age 25+,0.298794365,0.297074421,,0.497650367,,,,,,,,,,,,,,,,,,,,,0.137579963,0.137579963,,0.155839479,,0.166603658,0.232323297,0.232323297,,0.28757964,,,,,,,,,,,,0.70567887,0.2943211297092656,,,,,,,,,,,,,,,,,,0.801016655,,,0.751492154,,,,,,,,,0.160063061,,,0.252721969,0.28220669,0.103764251,,,0.173105695,,,,,,,0.13875204,,,,,,0.096504919,,,,,,,0.250994563,0.270657099,,,,0.255295289,,,,,,,,,,,,,,,,,,0.157704514,0.14543113,0.147391222,0.213207292,,0.587443949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,2017,71315938.0,East Asia & Pacific (excluding high income),Lower middle income,age_cat,ages 15-24,0.342172074,0.312037746,,0.462333234,,,,,,,,,,,,,,,,,,,,,0.171883419810009,0.171883419810009,,0.098077676,,0.078094677,0.160530197,0.160530197,,0.324536125,,,,,,,,,,,,0.679392132,0.3206078683295584,,,,,,,,,,,,,,,,,,0.506406637,,,0.466543752,,,,,,,,,0.160730011,,,0.283868492,0.297993378,0.106454027,,,0.165419039,,,,,,,0.12694909,,,,,,0.115862178,,,,,,,0.328566127,0.135865544,,,,0.129573251,,,,,,,,,,,,,,,,,,0.131638118,0.218994407,0.156117073,0.280189251,,0.523995188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,2021,203818030.0,East Asia & Pacific (excluding high income),Lower middle income,age_cat,age 25+,0.509529946,0.506349346,,0.443766869,,,,,,,,,,,,,,,,,0.120755297,,0.077974558,,0.205261655,0.202232023,,0.168749834,0.119203252,,0.154855776,0.152977733,,0.309870848,,0.126213217,0.426017249,0.182025482,,,,0.366924435,0.424147029,0.124888625,0.549035653,0.915960088,,0.101527114,0.227593644,0.131846924,,,,,0.198423605,,,,,0.149331355,,0.20088862,,0.127095777,0.819289556,0.112611492,,0.668075755,,,,,,,,,0.166778511,,,0.2351953,0.278623892,,,,0.189999589,,0.112056079,,,,0.127275912,0.282081804,0.106187777,,,,0.12140761,0.273954455,,,,,,,0.351114454,0.214647827,,,,0.190151139,,,,,,,0.08002221,,,,,,0.144911988,,0.124501101,0.129231103,,0.312735407,0.253331028,0.221996911,0.347771367,0.097994951,0.458002811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4295077360067236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282415536,0.117656574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,2021,203818030.0,East Asia & Pacific (excluding high income),Lower middle income,age_cat,ages 15-24,0.546388887,0.500419021,,0.315853126,,,,,,,,,,,,,,,,,0.403050764,,0.264922259,,0.203980522,0.171731401,,0.123584191,0.070063099,,0.050591576,0.040973526,,0.211474286,,0.16656018,0.513590781,0.164548367,,,,0.34606195,0.540051346,0.045844471,0.585895817,0.9456143,,0.126534218,0.299664103,0.115083212,,,,,0.210016546,,,,,0.153008442,,0.250512019,,0.085300063,0.411941238,0.064770583,,0.287122263,,,,,,,,,0.174001254,,,0.284243677,0.295864558,,,,0.178319762,,0.106046959,,,,0.135390141,0.21873938,0.106046959,,,,0.135390141,0.21873938,,,,,,,0.350632627,0.083489855,,,,0.072434629,,,,,,,0.191914417,,,,,,0.14075537,,0.05183934,0.111412188,,0.228423118,0.411927454,0.258814411,0.458427599,0.242935798,0.608788949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354474471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300554286,0.135382108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2021,25769271.0,East Asia & Pacific (excluding high income),Upper middle income,age_cat,age 25+,0.925143703,0.925143703,0.286997554,0.331708933,,,,,,,,,,,,,,,,0.446892862,0.514850435,0.461303157,,,0.530383951,0.509296425,,,,,0.166111512,0.148613343,,0.136570939,,0.461675516,0.228648245,,,,,0.229537189,0.366244195,0.288656883,0.654901078,0.889344867,0.110655133,0.40503358,0.1388983,,,,,,0.089183917,,,,,0.292352548,0.192729085,0.251520034,0.157370317,0.423001876,0.709748344,0.366575485,0.278374005,0.260768221,,,,,,,0.336899153,,,,0.355016226,0.402585321,0.498491941,0.443416381,0.423482122,,,,0.424164746,,,,0.440215004,0.489938152,0.410846856,,,,0.426897114,0.476068295,,,,,,,0.886199358,,,,,,,,,,,,0.426914817,,,,,,0.479641864,,,0.461774419,,0.533117926,0.693951476,0.696383151,0.85039562,0.530361314,0.739691566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498228886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434774774,0.289430919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2021,25769271.0,East Asia & Pacific (excluding high income),Upper middle income,age_cat,ages 15-24,0.742709398,0.733474516,0.255226375,0.284146747,,,,,,,,,,,,,,,,0.201226153,0.466499846,0.384864271,,,0.356674258,0.331557534,,,,,0.099987592,0.087525053,,0.215120066,,0.19888037,0.488430279,,,,,0.388358956,0.35735585,0.10710913,0.46446498,0.867046157,0.1329538430675255,0.150791506,0.209804211,,,,,,0.278626068,,,,,0.180508402,0.10591784,0.157807494,0.111431669,0.134472019,0.212621166,0.113178455,0.086663717,0.061726492,,,,,,,0.203677543,,,,0.203677543,0.273913933,0.275827758,0.205591368,0.205591368,,,,0.292532688,,,,0.311593032,0.360880382,0.292532688,,,,0.311593032,0.360880382,,,,,,,0.649567936,,,,,,,,,,,,0.284187814,,,,,,0.311593032,,,0.292532688,,0.360880382,0.51243553,0.414050882,0.597286727,0.410223988,0.579180174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458521584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226278736,0.136032819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
